<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.12.06	00:23:00	1.07955	1.07955	1.07951	1.07951	4	0	29
2023.12.06	00:24:00	1.07949	1.07955	1.07949	1.07955	4	0	29
2023.12.06	00:25:00	1.07954	1.07955	1.07949	1.07949	3	0	29
2023.12.06	00:26:00	1.07950	1.07963	1.07949	1.07949	8	0	14
2023.12.06	00:27:00	1.07954	1.07954	1.07929	1.07935	5	0	29
2023.12.06	00:28:00	1.07935	1.07947	1.07935	1.07946	4	0	29
2023.12.06	00:29:00	1.07940	1.07948	1.07935	1.07938	7	0	43
2023.12.06	00:30:00	1.07949	1.07949	1.07945	1.07945	13	0	43
2023.12.06	00:31:00	1.07949	1.07949	1.07945	1.07949	5	0	43
2023.12.06	00:32:00	1.07946	1.07966	1.07946	1.07965	6	0	27
2023.12.06	00:33:00	1.07959	1.07965	1.07943	1.07943	8	0	23
2023.12.06	00:34:00	1.07944	1.07953	1.07933	1.07946	13	0	27
2023.12.06	00:35:00	1.07944	1.07946	1.07941	1.07946	5	0	27
2023.12.06	00:36:00	1.07944	1.07953	1.07943	1.07953	4	0	14
2023.12.06	00:37:00	1.07953	1.07953	1.07943	1.07943	16	0	17
2023.12.06	00:38:00	1.07943	1.07946	1.07942	1.07943	5	0	27
2023.12.06	00:39:00	1.07943	1.07946	1.07943	1.07946	5	0	27
2023.12.06	00:40:00	1.07946	1.07950	1.07945	1.07945	15	0	23
2023.12.06	00:41:00	1.07946	1.07947	1.07941	1.07941	6	0	27
2023.12.06	00:42:00	1.07940	1.07951	1.07930	1.07940	13	0	8
2023.12.06	00:43:00	1.07944	1.07948	1.07931	1.07936	31	0	27
2023.12.06	00:44:00	1.07935	1.07936	1.07930	1.07930	7	0	27
2023.12.06	00:45:00	1.07930	1.07964	1.07920	1.07963	37	0	26
2023.12.06	00:46:00	1.07963	1.07966	1.07958	1.07965	17	0	27
2023.12.06	00:47:00	1.07966	1.07969	1.07964	1.07965	8	0	27
2023.12.06	00:48:00	1.07965	1.07975	1.07963	1.07975	14	0	27
2023.12.06	00:49:00	1.07974	1.07975	1.07974	1.07975	4	0	16
2023.12.06	00:50:00	1.07970	1.07972	1.07953	1.07956	14	0	27
2023.12.06	00:51:00	1.07946	1.07964	1.07946	1.07953	7	0	27
2023.12.06	00:52:00	1.07958	1.07965	1.07936	1.07965	13	0	27
2023.12.06	00:53:00	1.07958	1.07963	1.07942	1.07944	6	0	27
2023.12.06	00:54:00	1.07942	1.07964	1.07937	1.07957	9	0	27
2023.12.06	00:55:00	1.07958	1.07958	1.07956	1.07956	9	0	46
2023.12.06	00:56:00	1.07957	1.07972	1.07956	1.07961	14	0	27
2023.12.06	00:57:00	1.07971	1.07973	1.07960	1.07963	12	0	27
2023.12.06	00:58:00	1.07964	1.07964	1.07950	1.07962	16	0	27
2023.12.06	00:59:00	1.07952	1.07961	1.07952	1.07953	9	0	29
2023.12.06	01:00:00	1.07952	1.07957	1.07939	1.07947	25	0	26
2023.12.06	01:01:00	1.07942	1.07945	1.07935	1.07940	9	0	27
2023.12.06	01:02:00	1.07937	1.07942	1.07930	1.07942	12	0	11
2023.12.06	01:03:00	1.07939	1.07941	1.07932	1.07932	16	0	6
2023.12.06	01:04:00	1.07932	1.07933	1.07932	1.07932	3	0	11
2023.12.06	01:05:00	1.07931	1.07932	1.07931	1.07932	2	0	11
2023.12.06	01:06:00	1.07931	1.07932	1.07928	1.07928	7	0	11
2023.12.06	01:07:00	1.07927	1.07934	1.07927	1.07932	8	0	11
2023.12.06	01:08:00	1.07932	1.07933	1.07932	1.07933	2	0	10
2023.12.06	01:09:00	1.07933	1.07933	1.07933	1.07933	1	0	10
2023.12.06	01:10:00	1.07938	1.07938	1.07933	1.07933	10	0	8
2023.12.06	01:11:00	1.07937	1.07938	1.07937	1.07938	2	0	9
2023.12.06	01:12:00	1.07940	1.07940	1.07938	1.07938	35	0	8
2023.12.06	01:13:00	1.07937	1.07938	1.07932	1.07932	4	0	10
2023.12.06	01:14:00	1.07930	1.07930	1.07928	1.07928	7	0	10
2023.12.06	01:15:00	1.07929	1.07939	1.07929	1.07934	6	0	8
2023.12.06	01:16:00	1.07932	1.07934	1.07928	1.07934	9	0	8
2023.12.06	01:17:00	1.07933	1.07936	1.07929	1.07934	10	0	6
2023.12.06	01:18:00	1.07932	1.07934	1.07930	1.07934	9	0	8
2023.12.06	01:19:00	1.07933	1.07934	1.07925	1.07925	9	0	7
2023.12.06	01:20:00	1.07924	1.07924	1.07923	1.07924	3	0	8
2023.12.06	01:21:00	1.07924	1.07924	1.07924	1.07924	1	0	8
2023.12.06	01:22:00	1.07923	1.07930	1.07923	1.07929	5	0	8
2023.12.06	01:23:00	1.07929	1.07929	1.07923	1.07923	8	0	8
2023.12.06	01:24:00	1.07923	1.07924	1.07922	1.07922	3	0	8
2023.12.06	01:25:00	1.07923	1.07924	1.07922	1.07923	5	0	8
2023.12.06	01:26:00	1.07924	1.07929	1.07920	1.07920	10	0	4
2023.12.06	01:27:00	1.07924	1.07924	1.07921	1.07924	11	0	8
2023.12.06	01:28:00	1.07933	1.07933	1.07920	1.07920	10	0	8
2023.12.06	01:29:00	1.07919	1.07919	1.07919	1.07919	1	0	10
2023.12.06	01:30:00	1.07919	1.07924	1.07918	1.07922	7	0	8
2023.12.06	01:31:00	1.07923	1.07924	1.07921	1.07923	10	0	8
2023.12.06	01:32:00	1.07924	1.07925	1.07923	1.07923	6	0	8
2023.12.06	01:33:00	1.07930	1.07930	1.07921	1.07927	8	0	0
2023.12.06	01:34:00	1.07925	1.07925	1.07922	1.07922	11	0	8
2023.12.06	01:35:00	1.07925	1.07929	1.07924	1.07928	6	0	8
2023.12.06	01:36:00	1.07930	1.07930	1.07924	1.07929	21	0	8
2023.12.06	01:37:00	1.07928	1.07929	1.07928	1.07929	4	0	8
2023.12.06	01:38:00	1.07929	1.07936	1.07929	1.07930	6	0	8
2023.12.06	01:39:00	1.07929	1.07933	1.07927	1.07929	12	0	4
2023.12.06	01:40:00	1.07926	1.07926	1.07919	1.07919	7	0	7
2023.12.06	01:41:00	1.07918	1.07919	1.07909	1.07910	14	0	8
2023.12.06	01:42:00	1.07909	1.07910	1.07909	1.07910	12	0	8
2023.12.06	01:43:00	1.07909	1.07909	1.07902	1.07904	6	0	8
2023.12.06	01:44:00	1.07902	1.07905	1.07902	1.07904	4	0	8
2023.12.06	01:45:00	1.07904	1.07910	1.07902	1.07909	10	0	8
2023.12.06	01:46:00	1.07909	1.07922	1.07909	1.07920	13	0	8
2023.12.06	01:47:00	1.07919	1.07920	1.07918	1.07919	25	0	8
2023.12.06	01:48:00	1.07921	1.07922	1.07917	1.07919	10	0	8
2023.12.06	01:49:00	1.07920	1.07920	1.07916	1.07919	21	0	8
2023.12.06	01:50:00	1.07917	1.07930	1.07917	1.07930	10	0	8
2023.12.06	01:51:00	1.07930	1.07930	1.07926	1.07930	15	0	8
2023.12.06	01:52:00	1.07929	1.07930	1.07928	1.07928	5	0	8
2023.12.06	01:53:00	1.07930	1.07931	1.07927	1.07928	16	0	8
2023.12.06	01:54:00	1.07930	1.07930	1.07925	1.07929	13	0	3
2023.12.06	01:55:00	1.07928	1.07931	1.07928	1.07931	16	0	8
2023.12.06	01:56:00	1.07930	1.07937	1.07929	1.07935	13	0	8
2023.12.06	01:57:00	1.07934	1.07934	1.07929	1.07930	7	0	8
2023.12.06	01:58:00	1.07929	1.07930	1.07928	1.07930	6	0	8
2023.12.06	01:59:00	1.07929	1.07930	1.07929	1.07930	8	0	8
2023.12.06	02:00:00	1.07930	1.07943	1.07930	1.07938	13	0	0
2023.12.06	02:01:00	1.07939	1.07939	1.07937	1.07937	11	0	0
2023.12.06	02:02:00	1.07937	1.07945	1.07937	1.07939	16	0	0
2023.12.06	02:03:00	1.07943	1.07943	1.07929	1.07929	16	0	0
2023.12.06	02:04:00	1.07929	1.07929	1.07924	1.07924	11	0	0
2023.12.06	02:05:00	1.07920	1.07924	1.07919	1.07921	17	0	0
2023.12.06	02:06:00	1.07919	1.07929	1.07919	1.07929	14	0	0
2023.12.06	02:07:00	1.07928	1.07929	1.07922	1.07924	9	0	0
2023.12.06	02:08:00	1.07924	1.07924	1.07915	1.07916	18	0	0
2023.12.06	02:09:00	1.07918	1.07926	1.07914	1.07924	17	0	0
2023.12.06	02:10:00	1.07929	1.07930	1.07924	1.07924	11	0	0
2023.12.06	02:11:00	1.07925	1.07932	1.07925	1.07932	10	0	0
2023.12.06	02:12:00	1.07933	1.07934	1.07932	1.07932	3	0	0
2023.12.06	02:13:00	1.07933	1.07942	1.07932	1.07942	6	0	0
2023.12.06	02:14:00	1.07944	1.07944	1.07933	1.07938	8	0	0
2023.12.06	02:15:00	1.07938	1.07948	1.07938	1.07946	24	0	0
2023.12.06	02:16:00	1.07947	1.07959	1.07944	1.07954	30	0	0
2023.12.06	02:17:00	1.07955	1.07959	1.07953	1.07958	17	0	0
2023.12.06	02:18:00	1.07956	1.07956	1.07944	1.07948	22	0	0
2023.12.06	02:19:00	1.07949	1.07951	1.07948	1.07949	15	0	0
2023.12.06	02:20:00	1.07949	1.07949	1.07939	1.07944	15	0	0
2023.12.06	02:21:00	1.07944	1.07944	1.07939	1.07943	18	0	0
2023.12.06	02:22:00	1.07944	1.07944	1.07938	1.07939	21	0	0
2023.12.06	02:23:00	1.07939	1.07944	1.07936	1.07943	15	0	0
2023.12.06	02:24:00	1.07943	1.07944	1.07936	1.07939	19	0	0
2023.12.06	02:25:00	1.07938	1.07939	1.07934	1.07934	24	0	0
2023.12.06	02:26:00	1.07935	1.07935	1.07922	1.07922	16	0	0
2023.12.06	02:27:00	1.07922	1.07922	1.07913	1.07917	14	0	0
2023.12.06	02:28:00	1.07916	1.07920	1.07916	1.07919	15	0	0
2023.12.06	02:29:00	1.07920	1.07925	1.07919	1.07924	22	0	0
2023.12.06	02:30:00	1.07925	1.07925	1.07913	1.07920	20	0	0
2023.12.06	02:31:00	1.07919	1.07923	1.07919	1.07923	23	0	0
2023.12.06	02:32:00	1.07925	1.07925	1.07919	1.07924	18	0	0
2023.12.06	02:33:00	1.07925	1.07925	1.07919	1.07924	16	0	0
2023.12.06	02:34:00	1.07927	1.07928	1.07923	1.07923	14	0	0
2023.12.06	02:35:00	1.07923	1.07924	1.07918	1.07919	17	0	0
2023.12.06	02:36:00	1.07921	1.07927	1.07919	1.07925	26	0	0
2023.12.06	02:37:00	1.07924	1.07928	1.07912	1.07914	29	0	0
2023.12.06	02:38:00	1.07912	1.07917	1.07908	1.07915	32	0	0
2023.12.06	02:39:00	1.07917	1.07917	1.07908	1.07908	15	0	0
2023.12.06	02:40:00	1.07906	1.07906	1.07900	1.07902	18	0	0
2023.12.06	02:41:00	1.07902	1.07903	1.07893	1.07899	21	0	0
2023.12.06	02:42:00	1.07898	1.07913	1.07898	1.07909	22	0	0
2023.12.06	02:43:00	1.07910	1.07914	1.07909	1.07912	21	0	0
2023.12.06	02:44:00	1.07910	1.07912	1.07908	1.07909	29	0	0
2023.12.06	02:45:00	1.07910	1.07910	1.07899	1.07905	30	0	0
2023.12.06	02:46:00	1.07906	1.07923	1.07905	1.07920	28	0	0
2023.12.06	02:47:00	1.07921	1.07928	1.07920	1.07924	27	0	0
2023.12.06	02:48:00	1.07924	1.07935	1.07924	1.07931	22	0	0
2023.12.06	02:49:00	1.07930	1.07930	1.07929	1.07930	9	0	0
2023.12.06	02:50:00	1.07929	1.07930	1.07927	1.07929	9	0	0
2023.12.06	02:51:00	1.07929	1.07940	1.07929	1.07940	13	0	0
2023.12.06	02:52:00	1.07941	1.07955	1.07940	1.07950	27	0	0
2023.12.06	02:53:00	1.07949	1.07950	1.07944	1.07950	17	0	0
2023.12.06	02:54:00	1.07952	1.07956	1.07950	1.07950	13	0	0
2023.12.06	02:55:00	1.07951	1.07957	1.07948	1.07957	21	0	0
2023.12.06	02:56:00	1.07958	1.07964	1.07957	1.07964	11	0	0
2023.12.06	02:57:00	1.07963	1.07965	1.07961	1.07961	17	0	0
2023.12.06	02:58:00	1.07960	1.07960	1.07957	1.07958	8	0	0
2023.12.06	02:59:00	1.07959	1.07959	1.07952	1.07954	17	0	0
2023.12.06	03:00:00	1.07954	1.07968	1.07954	1.07961	37	0	0
2023.12.06	03:01:00	1.07963	1.07973	1.07962	1.07973	29	0	0
2023.12.06	03:02:00	1.07972	1.07973	1.07963	1.07971	35	0	0
2023.12.06	03:03:00	1.07972	1.07973	1.07968	1.07968	19	0	0
2023.12.06	03:04:00	1.07969	1.07969	1.07963	1.07965	17	0	0
2023.12.06	03:05:00	1.07964	1.07986	1.07963	1.07980	25	0	0
2023.12.06	03:06:00	1.07979	1.07980	1.07972	1.07973	20	0	0
2023.12.06	03:07:00	1.07970	1.07978	1.07969	1.07976	26	0	0
2023.12.06	03:08:00	1.07974	1.07980	1.07973	1.07979	13	0	0
2023.12.06	03:09:00	1.07974	1.07974	1.07964	1.07967	12	0	0
2023.12.06	03:10:00	1.07968	1.07968	1.07954	1.07955	19	0	0
2023.12.06	03:11:00	1.07954	1.07954	1.07946	1.07953	23	0	0
2023.12.06	03:12:00	1.07953	1.07954	1.07948	1.07948	10	0	0
2023.12.06	03:13:00	1.07948	1.07949	1.07939	1.07939	11	0	0
2023.12.06	03:14:00	1.07938	1.07938	1.07933	1.07938	16	0	0
2023.12.06	03:15:00	1.07936	1.07943	1.07935	1.07937	27	0	0
2023.12.06	03:16:00	1.07936	1.07939	1.07928	1.07937	18	0	0
2023.12.06	03:17:00	1.07938	1.07940	1.07934	1.07938	25	0	0
2023.12.06	03:18:00	1.07937	1.07942	1.07933	1.07938	32	0	0
2023.12.06	03:19:00	1.07939	1.07943	1.07937	1.07943	18	0	0
2023.12.06	03:20:00	1.07943	1.07944	1.07941	1.07941	14	0	0
2023.12.06	03:21:00	1.07936	1.07938	1.07919	1.07919	41	0	0
2023.12.06	03:22:00	1.07921	1.07925	1.07911	1.07912	28	0	0
2023.12.06	03:23:00	1.07912	1.07922	1.07908	1.07917	28	0	0
2023.12.06	03:24:00	1.07917	1.07919	1.07912	1.07912	16	0	0
2023.12.06	03:25:00	1.07913	1.07916	1.07908	1.07913	18	0	0
2023.12.06	03:26:00	1.07910	1.07922	1.07909	1.07918	22	0	0
2023.12.06	03:27:00	1.07919	1.07919	1.07913	1.07917	23	0	0
2023.12.06	03:28:00	1.07917	1.07917	1.07902	1.07903	26	0	0
2023.12.06	03:29:00	1.07902	1.07907	1.07902	1.07904	29	0	0
2023.12.06	03:30:00	1.07903	1.07903	1.07884	1.07888	45	0	0
2023.12.06	03:31:00	1.07887	1.07894	1.07883	1.07885	26	0	0
2023.12.06	03:32:00	1.07883	1.07888	1.07879	1.07884	35	0	0
2023.12.06	03:33:00	1.07886	1.07897	1.07886	1.07896	30	0	0
2023.12.06	03:34:00	1.07898	1.07902	1.07891	1.07897	33	0	0
2023.12.06	03:35:00	1.07896	1.07907	1.07896	1.07904	31	0	0
2023.12.06	03:36:00	1.07906	1.07929	1.07906	1.07927	40	0	0
2023.12.06	03:37:00	1.07925	1.07943	1.07925	1.07938	35	0	0
2023.12.06	03:38:00	1.07939	1.07952	1.07937	1.07952	40	0	0
2023.12.06	03:39:00	1.07954	1.07958	1.07948	1.07949	29	0	0
2023.12.06	03:40:00	1.07948	1.07948	1.07934	1.07939	25	0	0
2023.12.06	03:41:00	1.07939	1.07942	1.07929	1.07933	38	0	0
2023.12.06	03:42:00	1.07935	1.07940	1.07917	1.07921	29	0	0
2023.12.06	03:43:00	1.07926	1.07932	1.07918	1.07924	35	0	0
2023.12.06	03:44:00	1.07923	1.07941	1.07923	1.07939	32	0	0
2023.12.06	03:45:00	1.07940	1.07940	1.07929	1.07934	36	0	0
2023.12.06	03:46:00	1.07935	1.07939	1.07929	1.07930	22	0	0
2023.12.06	03:47:00	1.07932	1.07939	1.07932	1.07935	21	0	0
2023.12.06	03:48:00	1.07934	1.07946	1.07934	1.07944	15	0	0
2023.12.06	03:49:00	1.07945	1.07951	1.07944	1.07947	34	0	0
2023.12.06	03:50:00	1.07948	1.07950	1.07936	1.07945	44	0	0
2023.12.06	03:51:00	1.07943	1.07943	1.07930	1.07931	37	0	0
2023.12.06	03:52:00	1.07929	1.07934	1.07925	1.07925	30	0	0
2023.12.06	03:53:00	1.07924	1.07929	1.07920	1.07929	24	0	0
2023.12.06	03:54:00	1.07930	1.07930	1.07922	1.07924	24	0	0
2023.12.06	03:55:00	1.07925	1.07928	1.07920	1.07924	20	0	0
2023.12.06	03:56:00	1.07924	1.07926	1.07922	1.07926	23	0	0
2023.12.06	03:57:00	1.07926	1.07936	1.07925	1.07934	26	0	0
2023.12.06	03:58:00	1.07932	1.07932	1.07920	1.07923	27	0	0
2023.12.06	03:59:00	1.07923	1.07925	1.07915	1.07920	37	0	0
2023.12.06	04:00:00	1.07920	1.07934	1.07919	1.07931	25	0	0
2023.12.06	04:01:00	1.07929	1.07931	1.07917	1.07917	23	0	0
2023.12.06	04:02:00	1.07918	1.07918	1.07912	1.07915	26	0	0
2023.12.06	04:03:00	1.07914	1.07919	1.07912	1.07915	25	0	0
2023.12.06	04:04:00	1.07915	1.07919	1.07914	1.07918	18	0	0
2023.12.06	04:05:00	1.07914	1.07918	1.07909	1.07918	29	0	0
2023.12.06	04:06:00	1.07917	1.07923	1.07917	1.07917	33	0	0
2023.12.06	04:07:00	1.07919	1.07928	1.07919	1.07928	28	0	0
2023.12.06	04:08:00	1.07927	1.07936	1.07925	1.07936	28	0	0
2023.12.06	04:09:00	1.07937	1.07937	1.07924	1.07924	30	0	0
2023.12.06	04:10:00	1.07923	1.07928	1.07920	1.07927	35	0	0
2023.12.06	04:11:00	1.07926	1.07936	1.07926	1.07936	23	0	0
2023.12.06	04:12:00	1.07934	1.07934	1.07927	1.07929	27	0	0
2023.12.06	04:13:00	1.07928	1.07931	1.07928	1.07929	26	0	0
2023.12.06	04:14:00	1.07929	1.07929	1.07922	1.07922	13	0	0
2023.12.06	04:15:00	1.07925	1.07925	1.07902	1.07902	24	0	0
2023.12.06	04:16:00	1.07903	1.07903	1.07888	1.07892	19	0	0
2023.12.06	04:17:00	1.07892	1.07893	1.07881	1.07882	26	0	0
2023.12.06	04:18:00	1.07881	1.07892	1.07881	1.07892	19	0	0
2023.12.06	04:19:00	1.07893	1.07899	1.07892	1.07898	25	0	0
2023.12.06	04:20:00	1.07898	1.07903	1.07893	1.07903	13	0	0
2023.12.06	04:21:00	1.07904	1.07914	1.07903	1.07914	20	0	0
2023.12.06	04:22:00	1.07914	1.07918	1.07901	1.07901	24	0	0
2023.12.06	04:23:00	1.07904	1.07904	1.07897	1.07897	19	0	0
